[0.027s][info][class,load] java.lang.Object source: shared objects file
[7.271s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$3830/0x00007be3289c78d0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.271s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$3831/0x00007be3289c7b10 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.271s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$3832/0x00007be3289c7d50 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.271s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Noise$$Lambda$3833/0x00007be3289c5000 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.271s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$EndIslandDensityFunction source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.273s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$TransformerWithContext source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.273s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.273s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$$Lambda$3834/0x00007be3289c5a70 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.273s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$$Lambda$3835/0x00007be3289c5cb0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.273s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$$Lambda$3836/0x00007be3289c4800 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.273s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$RarityValueMapper source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.274s][info][class,load] it.unimi.dsi.fastutil.doubles.Double2DoubleFunction source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[7.274s][info][class,load] net.minecraft.world.level.levelgen.NoiseRouterData$QuantizedSpaghettiRarity source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.274s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289c8000 source: __JVM_LookupDefineClass__
[7.274s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289c8400 source: __JVM_LookupDefineClass__
[7.275s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$RarityValueMapper$$Lambda$3837/0x00007be3289cc000 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.275s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$RarityValueMapper$$Lambda$3838/0x00007be3289cc528 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.275s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$RarityValueMapper$$Lambda$3839/0x00007be3289ccc48 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.275s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$$Lambda$3840/0x00007be3289cce68 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.275s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$WeirdScaledSampler$$Lambda$3841/0x00007be3289cd0a8 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.275s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3842/0x00007be3289cd5b0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3843/0x00007be3289cd7f0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3844/0x00007be3289cda30 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3845/0x00007be3289cdc70 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3846/0x00007be3289cdeb0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3847/0x00007be3289ce0f0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3848/0x00007be3289ce330 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.276s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289c8800 source: __JVM_LookupDefineClass__
[7.276s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftedNoise$$Lambda$3849/0x00007be3289ce570 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$3850/0x00007be3289ceaa8 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$3851/0x00007be3289cece8 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$3852/0x00007be3289cef28 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$3853/0x00007be3289cf168 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$3854/0x00007be3289cf3a8 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$3855/0x00007be3289cf5e8 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.277s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289c8c00 source: __JVM_LookupDefineClass__
[7.277s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$RangeChoice$$Lambda$3856/0x00007be3289cf828 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftNoise source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftA source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftA$$Lambda$3857/0x00007be3289ca000 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftA$$Lambda$3858/0x00007be3289ca240 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftB source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftB$$Lambda$3859/0x00007be3289ca7b0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$ShiftB$$Lambda$3860/0x00007be3289ca9f0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.278s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Shift source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.279s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Shift$$Lambda$3861/0x00007be3289caf60 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.279s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Shift$$Lambda$3862/0x00007be3289cb1a0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.279s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$BlendDensity source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.279s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$BlendDensity$$Lambda$3863/0x00007be3289cb700 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.279s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$BlendDensity$$Lambda$3864/0x00007be3289cb940 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$PureTransformer source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Clamp source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$3865/0x00007be3289cbd80 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$3866/0x00007be3289c9320 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$3867/0x00007be3289c9560 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$3868/0x00007be3289c97a0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Clamp$$Lambda$3869/0x00007be3289c99e0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.280s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Mapped$Type source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.281s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Mapped source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.281s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Mapped$Type$$Lambda$3870/0x00007be3289d0328 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.281s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Mapped$Type$$Lambda$3871/0x00007be3289d0570 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.281s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$TwoArgumentSimpleFunction$Type source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.282s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$TwoArgumentSimpleFunction source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.282s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$TwoArgumentSimpleFunction$Type$$Lambda$3872/0x00007be3289d0e08 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.282s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$TwoArgumentSimpleFunction$Type$$Lambda$3873/0x00007be3289d1040 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.282s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$TwoArgumentSimpleFunction$Type$$Lambda$3874/0x00007be3289d1280 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.282s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$$Lambda$3875/0x00007be3289d14c0 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.283s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Spline source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.283s][info][class,load] net.minecraft.util.ToFloatFunction source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.283s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Spline$Coordinate source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.284s][info][class,load] it.unimi.dsi.fastutil.floats.Float2FloatFunction source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[7.284s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289d4000 source: __JVM_LookupDefineClass__
[7.284s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00007be3289d4400 source: __JVM_LookupDefineClass__
[7.284s][info][class,load] net.minecraft.util.ToFloatFunction$$Lambda$3876/0x00007be3289d2008 source: net.minecraft.util.ToFloatFunction
[7.284s][info][class,load] net.minecraft.util.ToFloatFunction$1 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.284s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Spline$Coordinate$$Lambda$3877/0x00007be3289d2798 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.284s][info][class,load] net.minecraft.world.level.levelgen.DensityFunctions$Spline$Coordinate$$Lambda$3878/0x00007be3289d29d8 source: net.minecraft.world.level.levelgen.DensityFunctions
[7.285s][info][class,load] net.minecraft.util.CubicSpline source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.286s][info][class,load] net.minecraft.util.CubicSpline$Multipoint source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.286s][info][class,load] net.minecraft.util.CubicSpline$$Lambda$3879/0x00007be3289d3098 source: net.minecraft.util.CubicSpline
[7.286s][info][class,load] net.minecraft.util.CubicSpline$1Point source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[7.286s][info][class,load] net.minecraft.util.CubicSpline$$Lambda$3880/0x00007be3289d34f0 source: net.minecraft.util.CubicSpline
[7.286s][info][class,load] net.minecraft.util.CubicSpline$$Lambda$3881/0x00007be3289d3730 source: net.minecraft.util.CubicSpline
[7.287s][info][class,load] net.minecraft.util.CubicSpline$$Lambda$3882/0x00007be3289d3958 source: net.minecraft.util.CubicSpline
[7.287s][info][class,load] net.minecraft.util.CubicSpline$$Lambda$3883/0x00007be3289d3b98 source: net.minecraft.util.CubicSpline
